user_id,user_name_hashed,email_hashed,signup_date,country,acquisition_channel,age,total_orders,lifetime_value_ltv,last_order_date,first_order_date,recency_days,is_churned
USR_1428,504c7356c1d9f5af,372303b1730db74b,2024-11-08 18:03:57.837837,NL,Social Media,63,8,7380.14,2026-06-23 15:54:20.092018,2024-07-22 03:53:54.166833,7,0
USR_1429,7ee8d39bd05589fa,04bff4617bac0fa0,2024-11-09 11:36:12.972972,DE,Referral,25,1,582.0,2024-09-09 23:31:46.221244,2024-09-09 23:31:46.221244,659,1
USR_1430,db515b96e5227cf6,ffd80d9fddf4043b,2024-11-10 05:08:28.108108,DE,Paid Search,60,2,1193.46,2025-12-02 12:26:04.152830,2025-02-27 21:51:14.294858,210,1
USR_1431,3fe4c5040d906095,9afe7d7abc9da30f,2024-11-10 22:40:43.243243,UK,Paid Search,37,4,4809.01,2025-10-25 16:05:34.146829,2025-01-22 11:18:39.823964,248,1
USR_1432,45fdd33ed76eb076,ca76f5d4cef3b258,2024-11-11 16:12:58.378378,CH,Paid Search,50,7,2675.58,2026-01-27 20:23:05.557111,2024-02-25 11:15:12.422484,154,0
USR_1433,63670d84d13d829a,3b68ec7dcee4c7a5,2024-11-12 09:45:13.513513,DE,Social Media,43,6,4210.36,2026-05-06 10:17:53.014602,2024-09-10 07:58:45.105021,55,0
USR_1434,75478f1d839e982b,16db7c24c80b956d,2024-11-13 03:17:28.648648,DE,Organic,56,5,2611.99,2026-03-27 15:28:59.147829,2024-07-09 07:29:04.908981,95,0
USR_1435,99d56bf0f217ac43,d52d0d8e5f2fafff,2024-11-13 20:49:43.783783,CH,Organic,38,4,4616.89,2026-03-30 02:37:51.334266,2024-03-12 11:42:51.634326,92,0
USR_1436,66b2f5b00f1be8a1,04b28304090e0e3d,2024-11-14 14:21:58.918918,DE,Paid Search,59,2,2157.79,2025-05-12 03:23:22.120424,2024-08-08 05:42:30.030006,414,1
USR_1437,fd70053229f8dc9e,0ffb2464bcd726fa,2024-11-15 07:54:14.054054,UK,Social Media,60,4,5130.98,2025-06-04 04:50:39.007801,2024-02-04 04:02:49.953990,391,1
USR_1438,3f442d5a78b5b2ad,99a9acfe00cd1e4f,2024-11-16 01:26:29.189189,CH,Organic,58,12,10809.12,2025-11-22 07:23:36.523304,2024-04-21 02:18:16.059211,220,1
USR_1439,067e2ff51fce2da4,47e9ea1628bcd8c1,2024-11-16 18:58:44.324324,DE,Social Media,26,3,2449.54,2025-12-12 00:34:34.014802,2025-04-23 03:06:22.396479,200,1
USR_1440,c6db57a8a7165682,129cee3fd4cc0715,2024-11-17 12:30:59.459459,DE,Email,41,5,4303.67,2026-03-08 02:31:31.098219,2025-03-19 06:35:12.902580,114,0
USR_1441,251e32f498149d5a,9327c0065246a4e2,2024-11-18 06:03:14.594594,TR,Organic,54,5,5914.05,2026-02-04 05:49:42.116423,2024-07-25 20:37:12.446489,146,0
USR_1442,cc6e4cfd74167ff4,d8a8766a0f57c84d,2024-11-18 23:35:29.729729,NL,Social Media,58,6,4519.5,2025-07-15 09:27:28.409681,2024-03-10 00:33:59.447889,350,1
USR_1443,9c8585e70b7d2844,96c876cf9463dfa5,2024-11-19 17:07:44.864864,NL,Paid Search,34,7,3702.34,2026-05-30 08:52:37.111422,2024-06-03 09:36:58.763752,31,0
USR_1444,6b29a616e78be045,7352366f246474a6,2024-11-20 10:40:00.000000,UK,Referral,41,3,1835.06,2026-06-03 05:49:24.832966,2024-07-29 00:40:02.400480,27,0
USR_1445,1b2c764cf10a1be6,8cf72bf2381422bd,2024-11-21 04:12:15.135135,TR,Organic,38,6,3261.54,2026-06-05 08:31:18.135627,2024-10-10 23:06:07.993598,25,0
USR_1446,d69999acc2a92b46,bb4fc2afad1d75f6,2024-11-21 21:44:30.270270,TR,Social Media,56,5,3844.94,2026-03-07 22:18:01.656331,2024-10-18 16:59:43.436687,115,0
USR_1447,cae0038bde0210e4,9a0bb141af3d0620,2024-11-22 15:16:45.405405,UK,Referral,58,4,2925.36,2025-11-14 13:30:01.080216,2025-01-17 17:14:24.892978,228,1
USR_1448,f26f63cca6645de0,aa2d40f9e398fd79,2024-11-23 08:49:00.540540,NL,Email,56,2,2080.63,2024-12-30 22:31:51.262252,2024-06-24 08:22:22.348469,547,1
USR_1449,5f4a83a64dfbf471,594e6f6b45acf1f0,2024-11-24 02:21:15.675675,DE,Social Media,30,6,3568.63,2026-01-28 17:30:32.766553,2024-04-09 19:54:51.778355,153,0
USR_1450,1d850bb12d48b327,ad165fa1d70523f7,2024-11-24 19:53:30.810810,UK,Paid Search,28,3,2030.66,2025-07-21 04:52:39.991998,2024-02-02 22:28:23.860772,344,1
USR_1451,ecf19591de9c56dc,f1f1975175df7414,2024-11-25 13:25:45.945945,CH,Social Media,63,6,5122.2,2025-12-20 19:49:06.109221,2024-03-23 09:39:17.031406,192,1
USR_1452,98c6f6f7644fd27e,690ba8334b771e91,2024-11-26 06:58:01.081081,NL,Referral,36,4,2823.62,2026-05-29 07:31:40.460092,2024-10-08 20:24:14.690938,32,0
USR_1453,e9c8eb2d60153626,65128a5693966cc2,2024-11-27 00:30:16.216216,TR,Social Media,28,2,2259.57,2025-04-21 08:51:27.977595,2025-02-12 01:37:04.524904,435,1
USR_1454,415e0549b8cd1846,e4883d6f5b288321,2024-11-27 18:02:31.351351,DE,Organic,30,2,2092.07,2025-06-26 21:50:57.011402,2024-08-15 10:55:37.147429,369,1
USR_1455,e66d2c4e76bb772d,bb7233bc0895b617,2024-11-28 11:34:46.486486,NL,Email,63,1,1328.24,2024-02-01 12:40:28.325665,2024-02-01 12:40:28.325665,880,1
USR_1456,a6c8348f9ef09a2b,609cfd0ff8c47a61,2024-11-29 05:07:01.621621,DE,Social Media,62,5,2861.0,2026-02-13 09:31:13.094618,2024-06-12 09:05:00.300060,137,0
USR_1457,a6d4d602f3da9665,c2cefa86863c8b77,2024-11-29 22:39:16.756756,NL,Social Media,18,3,3604.18,2024-09-06 23:42:25.709141,2024-03-30 19:05:53.590718,662,1
USR_1458,71d3634503dbaafb,25062abd79c97f2d,2024-11-30 16:11:31.891891,DE,Organic,57,5,4466.93,2026-04-12 11:43:08.917783,2024-08-21 14:47:47.613522,79,0
USR_1459,4ce4921f42d13399,bea57753e350ed53,2024-12-01 09:43:47.027027,DE,Social Media,61,3,2825.13,2026-03-11 10:47:50.494098,2024-12-06 19:43:37.723544,111,0
USR_1460,3b4734c8ef7ea163,ec2f798cb5d6d1c0,2024-12-02 03:16:02.162162,DE,Paid Search,36,4,4125.11,2026-05-16 23:47:19.527905,2025-03-11 08:28:08.017603,45,0
USR_1461,0dd2b9b0a96b0fe6,9a12f51a75d21982,2024-12-02 20:48:17.297297,CH,Social Media,29,4,5478.13,2025-04-26 19:49:40.676135,2024-02-17 21:35:06.421284,430,1
USR_1462,d28aa62f4092e1ba,46bb68f73cf0673e,2024-12-03 14:20:32.432432,CH,Organic,25,2,1984.04,2025-08-23 15:35:53.950790,2025-01-26 04:01:58.103620,311,1
USR_1463,c5d95c6c1e67eb1b,3ef75a14820a7da4,2024-12-04 07:52:47.567567,CH,Social Media,25,6,5438.71,2026-05-17 16:41:17.295459,2024-04-04 04:43:09.637927,44,0
USR_1464,6f178ec4fbeadf42,ca40127ebb5c9789,2024-12-05 01:25:02.702702,TR,Email,62,4,4637.76,2025-07-27 08:44:50.458091,2024-06-10 19:03:35.323064,338,1
USR_1465,60198e10ac147ed8,dd7f023b4b68d4f5,2024-12-05 18:57:17.837837,NL,Organic,29,2,2170.44,2026-06-22 01:52:55.115023,2025-08-25 05:37:18.927785,8,0
USR_1466,7bd9ed8ac7346ee0,9b211e2c165f7079,2024-12-06 12:29:32.972972,DE,Email,50,4,3011.94,2025-10-07 17:09:31.074214,2024-11-14 11:10:18.603720,266,1
USR_1467,93b546b89217e9bd,50677af23bf0eaa2,2024-12-07 06:01:48.108108,UK,Paid Search,62,5,5525.35,2026-05-25 14:48:22.180436,2024-04-17 09:34:57.779555,36,0
USR_1468,7313deb1ff364bda,35c0f9c70a46b5b9,2024-12-07 23:34:03.243243,DE,Referral,43,2,2182.6,2026-05-20 12:17:08.365673,2026-03-10 05:13:24.400880,41,0
USR_1469,5ba6f485b9693d3a,fac36733bf76d809,2024-12-08 17:06:18.378378,TR,Referral,56,1,289.09,2025-11-29 21:03:42.524504,2025-11-29 21:03:42.524504,213,1
USR_1470,5143e52725c91284,60d6122a326b6c6d,2024-12-09 10:38:33.513513,DE,Social Media,45,6,5528.92,2025-12-11 07:40:36.247249,2024-02-25 15:28:41.864372,201,1
USR_1471,f04ae306be1469db,b2794ad8985ecb9b,2024-12-10 04:10:48.648648,TR,Social Media,22,5,3636.55,2026-05-13 07:04:01.248249,2024-12-07 04:10:36.607321,48,0
USR_1472,e31302274ce4da7c,2936649afb17c78f,2024-12-10 21:43:03.783783,DE,Referral,25,1,127.19,2024-11-09 17:06:03.672734,2024-11-09 17:06:03.672734,598,1
USR_1473,95c1d93f9a72718a,eba7f0a29ae74ed8,2024-12-11 15:15:18.918918,UK,Paid Search,42,6,5135.11,2026-05-16 06:53:21.760352,2024-03-22 08:18:20.380076,45,0
USR_1474,93ba0a546134226a,e35480ece84b3a75,2024-12-12 08:47:34.054054,NL,Paid Search,44,2,2207.02,2025-05-15 03:12:42.632526,2024-02-21 10:04:55.259051,411,1
USR_1475,a637bb4a8eda4ce0,cbb061f8cb4e381a,2024-12-13 02:19:49.189189,TR,Social Media,63,1,671.37,2025-05-03 12:22:19.467893,2025-05-03 12:22:19.467893,423,1
USR_1476,e13c184dc986a05f,139695c01819eb16,2024-12-13 19:52:04.324324,DE,Referral,40,4,1794.33,2026-03-25 00:06:37.519503,2024-03-18 15:35:02.100420,97,0
USR_1477,1b96e9db40e65dfe,04fcecaf6f8d430d,2024-12-14 13:24:19.459459,CH,Referral,47,4,3762.71,2026-05-18 01:08:16.179235,2025-03-24 04:52:57.275455,43,0
USR_1478,964cec0c697ea722,aeff792c001ad6ae,2024-12-15 06:56:34.594594,TR,Referral,62,4,3089.59,2026-06-02 21:22:25.949189,2024-07-17 09:49:39.235847,28,0
USR_1479,28c901a1f5d4a211,557674da6b58e1a5,2024-12-16 00:28:49.729729,NL,Paid Search,64,8,7909.98,2026-02-20 23:11:19.095819,2024-03-11 06:08:25.541108,130,0
USR_1480,3c47a26d01bf2d69,3288362244c3ce96,2024-12-16 18:01:04.864864,CH,Referral,40,5,4649.8,2025-09-10 01:51:28.697739,2024-04-25 20:22:30.990198,293,1
USR_1481,9494dc8c08ace32d,418fe6fa22f9d61c,2024-12-17 11:33:20.000000,CH,Organic,64,6,4883.22,2026-04-24 19:27:29.849970,2024-07-19 20:58:31.422284,67,0
USR_1482,2c8b79b70d43fdf7,392af58aea6e9802,2024-12-18 05:05:35.135135,NL,Paid Search,37,3,1830.73,2025-08-16 14:36:16.275255,2024-04-23 13:27:08.245649,318,1
USR_1483,fe166e1c1e5770cc,c7577f1127187a5b,2024-12-18 22:37:50.270270,CH,Organic,35,2,1875.28,2026-06-04 07:10:21.484296,2025-10-24 14:44:37.495499,26,0
USR_1484,df9c6fa036ace0a8,f6f226d0627810ed,2024-12-19 16:10:05.405405,CH,Paid Search,35,5,3128.58,2025-12-22 22:30:59.411882,2024-06-15 13:07:50.254050,190,1
USR_1485,68d29d94047691b2,155ef7123f7d849f,2024-12-20 09:42:20.540540,TR,Paid Search,19,3,2710.47,2026-06-09 13:55:04.740948,2024-10-09 04:51:13.574714,21,0
USR_1486,0abb8d6d089f9bda,e0ab4a8ed6de0d02,2024-12-21 03:14:35.675675,DE,Paid Search,21,5,4651.69,2026-04-19 00:02:18.267653,2024-11-02 20:19:55.439087,72,0
USR_1487,31100348e392eb20,3e1ed22342b8b165,2024-12-21 20:46:50.810810,DE,Social Media,47,3,1430.76,2025-11-02 09:59:09.589917,2024-03-24 15:13:43.124624,240,1
USR_1488,d2416608e7abd6c2,9949c96431fe5b1f,2024-12-22 14:19:05.945945,TR,Paid Search,50,4,4777.97,2025-08-20 20:00:02.880576,2024-03-14 22:51:43.820764,314,1
USR_1489,fc6ead3506b4fdc5,48b6bf1a5b939798,2024-12-23 07:51:21.081081,UK,Paid Search,53,6,5132.42,2025-06-12 07:11:13.334666,2024-05-19 18:57:15.087017,383,1
USR_1490,0ff1be05e28511ad,8cba5f06ae99c7a9,2024-12-24 01:23:36.216216,NL,Organic,35,5,3287.82,2025-09-13 05:54:18.651730,2025-01-20 12:50:15.963192,290,1
USR_1491,0f5c06a44e339e9e,6910582abbe92347,2024-12-24 18:55:51.351351,CH,Paid Search,54,2,1651.0,2025-12-16 10:11:50.062012,2024-12-08 01:18:03.816763,196,1
USR_1492,28c2313643aeb60b,7d4fb2cc09b42541,2024-12-25 12:28:06.486486,DE,Organic,36,3,2021.63,2025-09-29 19:02:26.189237,2024-05-10 15:15:44.108821,274,1
USR_1493,511de8bc6959bda9,cf45cf2e1bdc9b3d,2024-12-26 06:00:21.621621,DE,Organic,64,8,7662.09,2026-01-10 01:40:31.926385,2024-02-21 01:37:56.375275,171,0
USR_1494,da61fb95d1046c4f,b1a3daeb9146a993,2024-12-26 23:32:36.756756,NL,Social Media,45,5,3978.67,2025-08-08 03:48:43.064612,2024-04-21 19:12:13.826765,326,1
USR_1495,7fdb5fb5cdc58d3c,e31b1974a74c1db0,2024-12-27 17:04:51.891891,NL,Social Media,57,6,4412.23,2026-04-18 07:08:20.500100,2024-03-06 12:04:10.610122,73,0
USR_1496,dca3e3e03988033d,2cd0ad972784688d,2024-12-28 10:37:07.027027,CH,Social Media,37,2,1297.99,2026-06-17 03:35:10.742148,2024-11-09 08:39:04.788957,13,0
USR_1497,aecc90eab65ebd6f,63249201773900c3,2024-12-29 04:09:22.162162,DE,Paid Search,50,5,4836.88,2026-01-10 10:07:30.810162,2024-11-12 00:01:26.417283,171,0
USR_1498,5931198c196c8900,f6601b9c73513f03,2024-12-29 21:41:37.297297,TR,Paid Search,29,7,4628.32,2025-12-08 20:31:44.060812,2024-02-05 01:10:17.163432,204,1
USR_1499,4d3d31fd496a3432,39faac1d3337c245,2024-12-30 15:13:52.432432,TR,Referral,32,2,1609.19,2024-11-04 18:48:19.299859,2024-04-04 00:29:40.196039,603,1
USR_1500,5814c46084eb010a,a2cd6e1443af32c0,2024-12-31 08:46:07.567567,CH,Paid Search,58,1,981.76,2025-12-24 16:45:53.830766,2025-12-24 16:45:53.830766,188,1
USR_1501,aae984fd8e4e35d5,d8a3a83dde46a6b7,2025-01-01 02:18:22.702702,NL,Paid Search,56,4,1933.59,2025-11-05 18:15:28.985797,2025-06-16 21:01:58.823764,237,1
USR_1502,b0a924f760ecab25,cc189ee30d992633,2025-01-01 19:50:37.837837,NL,Organic,19,6,3550.31,2026-05-19 15:09:41.156231,2024-05-15 22:00:27.365473,42,0
USR_1503,68f1ef25e9120ce4,21ea6cfb3582aa76,2025-01-02 13:22:52.972972,UK,Paid Search,46,6,4528.96,2026-06-18 13:23:06.277255,2024-03-07 17:38:36.703340,12,0
USR_1504,a3174534b0f0f459,382393062e967c5e,2025-01-03 06:55:08.108108,CH,Paid Search,58,5,4542.58,2025-04-14 07:51:50.302060,2024-02-21 05:51:25.817163,442,1
USR_1505,2b5c15c83f2ed1b2,34194338f06d6c6e,2025-01-04 00:27:23.243243,DE,Paid Search,27,3,2420.12,2025-11-30 01:17:11.966393,2024-11-23 10:38:20.140028,212,1
USR_1506,880795f49586d879,299358c6eb19ae96,2025-01-04 17:59:38.378378,TR,Social Media,19,4,2776.09,2026-05-27 09:03:16.599319,2024-05-06 14:05:26.945389,34,0
USR_1507,229478a08cc43172,54ee58dcbea08c9b,2025-01-05 11:31:53.513513,UK,Paid Search,28,6,4157.49,2025-09-24 20:44:41.816363,2024-04-27 06:10:26.525305,279,1
USR_1508,70dabcd34a0e78cf,2b4256d2b652c830,2025-01-06 05:04:08.648648,TR,Social Media,30,6,4426.13,2026-06-17 20:29:08.509701,2024-05-20 07:37:43.412682,13,0
USR_1509,6fedd1221e6c7990,af994203f5cba140,2025-01-06 22:36:23.783783,CH,Referral,27,2,853.83,2026-05-04 11:49:29.153830,2024-12-11 05:20:53.770754,57,0
USR_1510,a3838e265f079c75,1825d9d3a36e5f64,2025-01-07 16:08:38.918918,CH,Referral,31,6,6659.64,2025-05-06 07:58:10.538107,2024-03-03 03:47:51.214242,420,1
USR_1511,a837e6eeff91dd6d,149c92d7a3e3b1ea,2025-01-08 09:40:54.054054,NL,Social Media,35,2,1561.28,2026-02-16 17:47:32.490498,2026-01-12 17:02:53.554710,134,0
USR_1512,b43b70f4be833a00,6668399a560c9d97,2025-01-09 03:13:09.189189,TR,Email,26,4,2918.37,2026-05-08 04:32:47.433486,2025-06-15 07:00:33.846769,53,0
USR_1513,aca4fab084e03b40,fbc0c6d4c57c0692,2025-01-09 20:45:24.324324,UK,Organic,56,5,1844.14,2026-02-09 08:20:55.931186,2024-04-01 00:40:19.683936,141,0
USR_1514,d75901d19e71cc31,450bc3a8e0848262,2025-01-10 14:17:39.459459,DE,Organic,45,4,2326.89,2026-01-02 12:00:25.925185,2024-03-01 13:46:26.237247,179,0
USR_1515,36bfa82ec707ebea,57a7e1da4f04d27b,2025-01-11 07:49:54.594594,DE,Organic,20,3,1201.17,2025-09-15 17:03:10.838167,2024-10-05 12:07:55.295059,288,1
USR_1516,9ca023b0e9907dab,550eedd3e74cbe74,2025-01-12 01:22:09.729729,NL,Social Media,37,5,4447.46,2026-06-10 06:49:02.508501,2024-04-06 20:05:31.266253,20,0
USR_1517,8c5b4492d57d85a7,e8970689bbc6d264,2025-01-12 18:54:24.864864,UK,Referral,23,5,4951.92,2026-01-04 18:55:48.669733,2024-04-15 19:33:32.802560,177,0
USR_1518,4bfcaeb8a33d8539,d9ce39962b26c745,2025-01-13 12:26:40.000000,TR,Organic,44,5,4110.72,2025-10-21 14:55:16.983396,2024-04-02 06:14:45.777155,252,1
USR_1519,000f568b3d079af5,a2d019fbcf1792f6,2025-01-14 05:58:55.135135,DE,Email,19,3,2281.43,2025-07-19 23:18:13.898779,2025-03-06 05:56:54.202840,346,1
USR_1520,35d38b28a9c2195c,9e922856e535408c,2025-01-14 23:31:10.270270,CH,Organic,46,5,2588.12,2026-05-03 10:28:32.502500,2025-09-16 05:43:39.163832,58,0
USR_1521,2d4918c3eaf2f68d,12fcdaa7d03cbdc9,2025-01-15 17:03:25.405405,NL,Email,55,4,2713.8,2026-03-10 00:59:54.958991,2025-04-13 23:24:51.418283,112,0
USR_1522,2631111827dfad1e,199209d5fd0c9086,2025-01-16 10:35:40.540540,TR,Paid Search,20,5,4446.01,2026-02-23 06:06:41.840368,2024-09-27 01:20:22.084416,127,0
USR_1523,61868b61c9af19aa,9b9210ed0a63136d,2025-01-17 04:07:55.675675,UK,Organic,33,4,1029.22,2026-04-23 05:26:04.872974,2025-04-17 20:21:39.139827,68,0
USR_1524,3d42f1cbfeba8e30,dd1c8964d0f242ad,2025-01-17 21:40:10.810810,UK,Paid Search,47,4,3386.32,2026-03-31 16:39:16.311262,2024-03-29 00:50:59.171834,91,0
USR_1525,79345eec144b40a2,c82f204b0f32c667,2025-01-18 15:12:25.945945,NL,Organic,57,5,2992.31,2026-03-11 19:14:49.377875,2024-04-11 22:36:45.081016,111,0
USR_1526,2c54fd82b37d2ae7,6a5a5a155231d8f9,2025-01-19 08:44:41.081081,NL,Organic,19,3,1659.36,2026-01-09 00:19:35.275055,2025-04-17 16:08:09.697939,172,0
USR_1527,e76a10c30172787f,dd10d5fa24f0bdbb,2025-01-20 02:16:56.216216,DE,Paid Search,34,10,8770.01,2026-05-22 23:26:00.552110,2024-03-07 13:25:07.261452,39,0
USR_1528,2b13513281be0aed,f4e89d1a87fb7df8,2025-01-20 19:49:11.351351,DE,Referral,58,7,6495.42,2026-06-27 12:51:07.813562,2024-07-01 00:55:01.140228,3,0
USR_1529,0c8cb34ff3aecc00,e5ec9aa7d2425a55,2025-01-21 13:21:26.486486,UK,Paid Search,29,10,9671.87,2026-06-10 19:29:30.834166,2024-05-25 18:35:56.111222,20,0
USR_1530,a6ea64f64b256e76,3cbb636c5e1a8a6a,2025-01-22 06:53:41.621621,UK,Paid Search,52,3,1289.78,2026-01-26 06:21:40.580116,2025-04-03 05:41:55.463092,155,0
USR_1531,ae0e1c05f78b9578,0e181da0cc091ca3,2025-01-23 00:25:56.756756,TR,Social Media,60,5,4529.98,2025-12-03 22:13:59.687937,2024-07-13 12:52:51.514302,209,1
USR_1532,08a119e7935d296b,c2d06ed2be736616,2025-01-23 17:58:11.891891,TR,Social Media,18,0,0.0,,,999,1
USR_1533,1e3951821f116d5a,2af2f3a5bfad1190,2025-01-24 11:30:27.027027,CH,Organic,62,5,2220.92,2025-12-07 23:24:16.851370,2024-07-10 08:50:01.560312,205,1
USR_1534,74ac51d5c992c48e,e18dd71d429c41dc,2025-01-25 05:02:42.162162,UK,Paid Search,32,3,2645.05,2026-02-24 07:27:38.491698,2024-06-04 02:30:56.531306,126,0
USR_1535,7803c1ee1243c220,ae44fa3eef805487,2025-01-25 22:34:57.297297,TR,Organic,43,2,857.34,2024-02-24 14:07:45.213042,2024-02-24 09:54:15.771154,857,1
USR_1536,1a372d485006dad4,2e5dc6bd22571181,2025-01-26 16:07:12.432432,UK,Organic,54,3,1656.76,2026-02-03 08:42:14.906981,2024-03-05 06:29:44.516903,147,0
USR_1537,41497476732f3145,731329af289d60b5,2025-01-27 09:39:27.567567,DE,Social Media,38,5,6027.68,2026-02-07 09:52:32.070414,2025-06-05 18:52:03.984796,143,0
USR_1538,b5d8ac2076649014,3d37146405205050,2025-01-28 03:11:42.702702,NL,Organic,48,1,587.66,2026-05-17 08:14:18.411682,2026-05-17 08:14:18.411682,44,0
USR_1539,78ad982d23d6b913,f71815f14d84665a,2025-01-28 20:43:57.837837,DE,Paid Search,42,7,4376.89,2025-08-18 08:51:10.694138,2024-06-19 14:18:07.417483,316,1
USR_1540,7a5f8154cd0242af,ac7310f638deab36,2025-01-29 14:16:12.972972,TR,Social Media,40,5,4414.12,2025-07-03 10:10:06.361272,2024-07-02 06:29:27.233446,362,1
USR_1541,3d80e6d8370d20f5,0f7ab2c8532aa5e6,2025-01-30 07:48:28.108108,CH,Organic,41,6,4544.88,2026-03-29 05:30:24.124824,2024-03-04 17:49:16.191238,93,0
USR_1542,44ade836e1de15ed,375a468ee589551d,2025-01-31 01:20:43.243243,DE,Social Media,55,2,1643.04,2025-12-09 17:39:11.270254,2025-01-05 09:30:03.960792,203,1
USR_1543,ed66d3bc04a9f2e8,db241b3eb6d50b65,2025-01-31 18:52:58.378378,CH,Organic,45,7,3902.63,2026-04-11 14:35:41.708341,2024-03-22 20:58:48.705741,80,0
USR_1544,bc6daaac4d12c1df,3fe5b21c33861844,2025-02-01 12:25:13.513513,CH,Email,38,1,350.3,2026-04-27 10:49:51.478295,2026-04-27 10:49:51.478295,64,0
USR_1545,9fe709f428018846,910fe7686228d8b8,2025-02-02 05:57:28.648648,NL,Paid Search,60,7,6815.66,2026-04-03 20:42:06.265253,2024-02-04 20:56:47.721544,88,0
USR_1546,6168ec85528dc5d0,62ec1dee5ed1b0da,2025-02-02 23:29:43.783783,DE,Referral,35,5,4282.14,2026-02-27 19:57:27.329465,2024-06-09 09:15:39.787957,123,0
USR_1547,ede58563e05591cb,28e88daa31a8abab,2025-02-03 17:01:58.918918,CH,Social Media,53,2,1355.52,2025-10-11 14:06:18.795759,2024-06-06 22:06:47.601520,262,1
USR_1548,5525aba58daf5611,79b4e586d752be92,2025-02-04 10:34:14.054054,NL,Organic,52,3,2133.35,2025-09-24 12:17:42.932586,2024-05-22 01:52:37.831566,279,1
USR_1549,d25a0545384d2720,4dc2f11a751c2dfd,2025-02-05 04:06:29.189189,UK,Social Media,62,4,3291.91,2025-11-06 23:49:55.079015,2024-05-16 10:40:55.691138,236,1
USR_1550,06f6e67e2b170742,4e31c158f9b72643,2025-02-05 21:38:44.324324,NL,Email,26,5,3479.67,2026-06-23 03:13:51.766353,2024-03-07 09:11:37.819563,7,0
USR_1551,940bfba1e3fafc9d,c16ba4e3fe1c65c0,2025-02-06 15:10:59.459459,UK,Social Media,55,4,4325.72,2026-06-13 10:51:52.462492,2024-02-17 08:54:38.095619,17,0
USR_1552,fc6e50308248577a,a0f3f3c8df11c730,2025-02-07 08:43:14.594594,CH,Referral,47,4,4747.88,2026-01-08 15:52:36.391278,2024-02-19 20:03:30.282056,173,0
USR_1553,5b9a1ccaf2806284,ff16499a2b2738ff,2025-02-08 02:15:29.729729,CH,Referral,61,5,3939.05,2026-06-19 06:17:04.044808,2025-07-14 20:47:00.084016,11,0
USR_1554,2ae43d43117f02a6,12c29c4d97dfdc76,2025-02-08 19:47:44.864864,UK,Organic,51,1,856.63,2026-06-05 16:58:17.019403,2026-06-05 16:58:17.019403,25,0
USR_1555,c5102803205186eb,4cc173abc8e23c9d,2025-02-09 13:20:00.000000,NL,Organic,49,6,4431.12,2026-03-16 00:38:35.983196,2024-12-15 02:17:41.492298,106,0
USR_1556,64035261ef8ae367,a796db2a906b00c3,2025-02-10 06:52:15.135135,DE,Social Media,20,5,3784.39,2026-01-22 00:57:53.974794,2024-07-13 04:25:52.630526,159,0
USR_1557,1209e9628bca57c9,5861f8f1646fecaa,2025-02-11 00:24:30.270270,DE,Paid Search,20,6,4509.38,2026-02-15 16:26:35.839167,2024-02-20 17:10:57.491498,135,0
USR_1558,c6d1e9de4a223068,92d789cef7b0c6f0,2025-02-11 17:56:45.405405,UK,Referral,45,4,2185.03,2026-01-24 07:53:16.719343,2024-06-20 11:25:34.626925,157,0
USR_1559,6248f6b412283d4d,c3e0f48b56783cfb,2025-02-12 11:29:00.540540,CH,Email,61,8,6554.22,2026-05-14 21:05:26.225245,2024-03-12 07:29:22.192438,47,0
USR_1560,cdd2d68c403c5aca,8839a29463dfe480,2025-02-13 05:01:15.675675,CH,Paid Search,32,6,4340.44,2026-05-13 02:50:31.806361,2024-03-20 14:03:25.961192,48,0
USR_1561,3f9956ba6bfb1363,a17842a0b2dc5489,2025-02-13 22:33:30.810810,DE,Organic,58,2,918.98,2025-10-31 07:17:16.287257,2024-09-01 16:57:42.452490,242,1
USR_1562,4e1258f104ab1927,58c3c92354e597f1,2025-02-14 16:05:45.945945,DE,Referral,40,3,1212.63,2026-03-17 23:06:59.843968,2024-09-01 04:17:14.126825,105,0
USR_1563,95deb824b298ca6b,a43aa631d2765d21,2025-02-15 09:38:01.081081,DE,Organic,57,2,698.04,2025-01-05 13:43:33.402680,2024-09-29 12:29:14.270854,541,1
USR_1564,016900c81537505d,eccffbfb9672f8a0,2025-02-16 03:10:16.216216,NL,Referral,28,2,1388.75,2024-11-15 20:58:14.138827,2024-04-05 10:17:35.731146,592,1
USR_1565,46c54b12a091123b,5f50f4e8718d29d1,2025-02-16 20:42:31.351351,CH,Paid Search,49,4,2478.92,2025-10-16 20:51:02.052410,2024-02-28 11:04:32.934586,257,1
USR_1566,198b1d8fadb32169,349ef1c4877f8058,2025-02-17 14:14:46.486486,NL,Social Media,53,7,7169.78,2025-12-29 15:03:38.203640,2024-02-01 08:26:58.883776,183,1
USR_1567,0280590707d6ed05,9a477e8e66203bc8,2025-02-18 07:47:01.621621,NL,Organic,50,5,3608.88,2026-04-27 19:16:50.362072,2024-05-22 14:33:06.157231,64,0
USR_1568,266c7525d2d9c26d,605a38279ad1cbf2,2025-02-19 01:19:16.756756,TR,Social Media,41,4,3632.57,2025-12-13 01:55:30.666133,2024-04-07 00:19:00.708141,199,1
USR_1569,e8101b031241b3a4,35c4ab0b6535dcff,2025-02-19 18:51:31.891891,NL,Paid Search,56,5,4538.29,2026-04-26 05:15:25.385077,2024-04-15 23:47:02.244448,65,0
