item_id,order_id,product_id,quantity,unit_price,discount
ITM_7803,ORD_13914,PRD_139,1,490.76,0.05
ITM_7804,ORD_13915,PRD_138,1,106.49,0.0
ITM_7805,ORD_13916,PRD_126,2,200.2,0.1
ITM_7806,ORD_13916,PRD_149,2,194.72,0.0
ITM_7807,ORD_13916,PRD_115,2,416.58,0.1
ITM_7808,ORD_13917,PRD_114,1,425.06,0.05
ITM_7809,ORD_13918,PRD_113,2,334.87,0.2
ITM_7810,ORD_13919,PRD_148,1,15.93,0.0
ITM_7811,ORD_13920,PRD_135,1,449.86,0.1
ITM_7812,ORD_13921,PRD_144,1,483.86,0.0
ITM_7813,ORD_13922,PRD_111,2,177.48,0.0
ITM_7814,ORD_13922,PRD_145,1,243.68,0.2
ITM_7815,ORD_13922,PRD_115,2,416.58,0.2
ITM_7816,ORD_13923,PRD_113,2,334.87,0.0
ITM_7817,ORD_13923,PRD_110,1,68.9,0.05
ITM_7818,ORD_13923,PRD_119,1,38.34,0.05
ITM_7819,ORD_13924,PRD_119,1,38.34,0.05
ITM_7820,ORD_13925,PRD_118,1,247.2,0.0
ITM_7821,ORD_13925,PRD_119,1,38.34,0.0
ITM_7822,ORD_13926,PRD_113,2,334.87,0.05
ITM_7823,ORD_13926,PRD_149,2,194.72,0.2
ITM_7824,ORD_13926,PRD_142,1,368.74,0.0
ITM_7825,ORD_13927,PRD_119,1,38.34,0.05
ITM_7826,ORD_13927,PRD_147,1,286.89,0.0
ITM_7827,ORD_13927,PRD_130,2,319.15,0.0
ITM_7828,ORD_13928,PRD_137,2,202.01,0.05
ITM_7829,ORD_13928,PRD_150,1,32.57,0.0
ITM_7830,ORD_13928,PRD_146,1,234.53,0.1
ITM_7831,ORD_13929,PRD_144,2,483.86,0.2
ITM_7832,ORD_13929,PRD_147,1,286.89,0.0
ITM_7833,ORD_13929,PRD_111,2,177.48,0.0
ITM_7834,ORD_13930,PRD_112,1,324.51,0.0
ITM_7835,ORD_13931,PRD_132,2,475.04,0.05
ITM_7836,ORD_13932,PRD_147,2,286.89,0.0
ITM_7837,ORD_13933,PRD_101,2,195.76,0.0
ITM_7838,ORD_13934,PRD_114,1,425.06,0.05
ITM_7839,ORD_13935,PRD_145,2,243.68,0.0
ITM_7840,ORD_13935,PRD_118,2,247.2,0.0
ITM_7841,ORD_13936,PRD_132,2,475.04,0.0
ITM_7842,ORD_13937,PRD_135,2,449.86,0.0
ITM_7843,ORD_13937,PRD_137,2,202.01,0.2
ITM_7844,ORD_13938,PRD_111,1,177.48,0.0
ITM_7845,ORD_13938,PRD_111,1,177.48,0.05
ITM_7846,ORD_13939,PRD_103,1,370.74,0.0
ITM_7847,ORD_13940,PRD_129,1,348.15,0.0
ITM_7848,ORD_13940,PRD_128,2,274.02,0.1
ITM_7849,ORD_13940,PRD_136,2,490.78,0.0
ITM_7850,ORD_13941,PRD_125,2,82.01,0.0
ITM_7851,ORD_13941,PRD_129,2,348.15,0.0
ITM_7852,ORD_13942,PRD_126,2,200.2,0.0
ITM_7853,ORD_13943,PRD_111,2,177.48,0.0
ITM_7854,ORD_13943,PRD_105,2,440.05,0.0
ITM_7855,ORD_13943,PRD_141,2,490.78,0.0
ITM_7856,ORD_13944,PRD_148,1,15.93,0.0
ITM_7857,ORD_13945,PRD_136,1,490.78,0.0
ITM_7858,ORD_13946,PRD_103,1,370.74,0.05
ITM_7859,ORD_13946,PRD_135,1,449.86,0.0
ITM_7860,ORD_13946,PRD_105,2,440.05,0.05
ITM_7861,ORD_13947,PRD_118,2,247.2,0.05
ITM_7862,ORD_13948,PRD_148,2,15.93,0.0
ITM_7863,ORD_13949,PRD_113,2,334.87,0.05
ITM_7864,ORD_13949,PRD_101,1,195.76,0.0
ITM_7865,ORD_13950,PRD_134,2,91.22,0.0
ITM_7866,ORD_13950,PRD_105,1,440.05,0.05
ITM_7867,ORD_13950,PRD_125,2,82.01,0.0
ITM_7868,ORD_13951,PRD_128,2,274.02,0.0
ITM_7869,ORD_13951,PRD_131,1,479.39,0.0
ITM_7870,ORD_13951,PRD_148,2,15.93,0.2
ITM_7871,ORD_13952,PRD_126,1,200.2,0.1
ITM_7872,ORD_13952,PRD_142,1,368.74,0.0
ITM_7873,ORD_13953,PRD_134,2,91.22,0.0
ITM_7874,ORD_13954,PRD_149,2,194.72,0.05
ITM_7875,ORD_13954,PRD_106,1,342.0,0.0
ITM_7876,ORD_13954,PRD_149,2,194.72,0.2
ITM_7877,ORD_13955,PRD_111,2,177.48,0.2
ITM_7878,ORD_13955,PRD_111,2,177.48,0.0
ITM_7879,ORD_13956,PRD_123,1,105.96,0.05
ITM_7880,ORD_13956,PRD_127,1,406.83,0.0
ITM_7881,ORD_13956,PRD_106,2,342.0,0.0
ITM_7882,ORD_13957,PRD_120,1,127.19,0.0
ITM_7883,ORD_13957,PRD_141,2,490.78,0.0
ITM_7884,ORD_13958,PRD_150,2,32.57,0.0
ITM_7885,ORD_13958,PRD_120,2,127.19,0.1
ITM_7886,ORD_13959,PRD_115,2,416.58,0.0
ITM_7887,ORD_13960,PRD_123,2,105.96,0.0
ITM_7888,ORD_13961,PRD_120,1,127.19,0.0
ITM_7889,ORD_13961,PRD_121,2,276.8,0.0
ITM_7890,ORD_13961,PRD_104,2,301.61,0.0
ITM_7891,ORD_13962,PRD_112,2,324.51,0.2
ITM_7892,ORD_13963,PRD_125,2,82.01,0.0
ITM_7893,ORD_13963,PRD_144,2,483.86,0.05
ITM_7894,ORD_13963,PRD_111,1,177.48,0.0
ITM_7895,ORD_13964,PRD_107,2,140.95,0.0
ITM_7896,ORD_13964,PRD_107,1,140.95,0.0
ITM_7897,ORD_13964,PRD_131,2,479.39,0.0
ITM_7898,ORD_13965,PRD_150,1,32.57,0.0
ITM_7899,ORD_13966,PRD_133,1,277.96,0.1
ITM_7900,ORD_13966,PRD_125,2,82.01,0.0
ITM_7901,ORD_13967,PRD_138,1,106.49,0.0
ITM_7902,ORD_13968,PRD_126,2,200.2,0.1
ITM_7903,ORD_13968,PRD_130,2,319.15,0.2
ITM_7904,ORD_13969,PRD_103,2,370.74,0.0
ITM_7905,ORD_13969,PRD_128,1,274.02,0.1
ITM_7906,ORD_13970,PRD_110,1,68.9,0.1
ITM_7907,ORD_13971,PRD_116,2,205.02,0.1
ITM_7908,ORD_13972,PRD_136,2,490.78,0.2
ITM_7909,ORD_13972,PRD_135,1,449.86,0.0
ITM_7910,ORD_13972,PRD_102,2,70.94,0.0
ITM_7911,ORD_13973,PRD_120,1,127.19,0.0
ITM_7912,ORD_13973,PRD_127,2,406.83,0.0
ITM_7913,ORD_13974,PRD_123,1,105.96,0.0
ITM_7914,ORD_13974,PRD_119,1,38.34,0.1
ITM_7915,ORD_13975,PRD_126,2,200.2,0.1
ITM_7916,ORD_13975,PRD_133,1,277.96,0.0
ITM_7917,ORD_13976,PRD_149,1,194.72,0.0
ITM_7918,ORD_13976,PRD_139,1,490.76,0.1
ITM_7919,ORD_13977,PRD_131,2,479.39,0.1
ITM_7920,ORD_13978,PRD_147,2,286.89,0.0
ITM_7921,ORD_13978,PRD_112,1,324.51,0.05
ITM_7922,ORD_13979,PRD_120,1,127.19,0.0
ITM_7923,ORD_13979,PRD_132,2,475.04,0.1
ITM_7924,ORD_13979,PRD_144,2,483.86,0.0
ITM_7925,ORD_13980,PRD_106,2,342.0,0.0
ITM_7926,ORD_13980,PRD_131,1,479.39,0.0
ITM_7927,ORD_13981,PRD_131,1,479.39,0.2
ITM_7928,ORD_13981,PRD_146,2,234.53,0.1
ITM_7929,ORD_13982,PRD_110,2,68.9,0.05
ITM_7930,ORD_13983,PRD_110,2,68.9,0.05
ITM_7931,ORD_13983,PRD_128,2,274.02,0.0
ITM_7932,ORD_13983,PRD_129,1,348.15,0.1
ITM_7933,ORD_13984,PRD_124,2,425.13,0.05
ITM_7934,ORD_13984,PRD_150,1,32.57,0.0
ITM_7935,ORD_13985,PRD_149,1,194.72,0.0
ITM_7936,ORD_13986,PRD_111,1,177.48,0.0
ITM_7937,ORD_13987,PRD_131,1,479.39,0.0
ITM_7938,ORD_13988,PRD_130,2,319.15,0.0
ITM_7939,ORD_13989,PRD_142,2,368.74,0.05
ITM_7940,ORD_13989,PRD_111,1,177.48,0.0
ITM_7941,ORD_13989,PRD_132,2,475.04,0.1
ITM_7942,ORD_13990,PRD_142,1,368.74,0.05
ITM_7943,ORD_13990,PRD_132,2,475.04,0.05
ITM_7944,ORD_13991,PRD_129,2,348.15,0.1
ITM_7945,ORD_13992,PRD_118,1,247.2,0.05
ITM_7946,ORD_13992,PRD_120,1,127.19,0.05
ITM_7947,ORD_13992,PRD_145,2,243.68,0.0
ITM_7948,ORD_13993,PRD_116,2,205.02,0.0
ITM_7949,ORD_13993,PRD_104,1,301.61,0.0
ITM_7950,ORD_13993,PRD_149,1,194.72,0.05
ITM_7951,ORD_13994,PRD_114,2,425.06,0.2
ITM_7952,ORD_13995,PRD_109,2,47.43,0.0
ITM_7953,ORD_13996,PRD_124,2,425.13,0.0
ITM_7954,ORD_13996,PRD_101,1,195.76,0.05
ITM_7955,ORD_13996,PRD_134,2,91.22,0.0
ITM_7956,ORD_13997,PRD_122,1,390.69,0.1
ITM_7957,ORD_13997,PRD_123,2,105.96,0.0
ITM_7958,ORD_13998,PRD_147,1,286.89,0.0
ITM_7959,ORD_13998,PRD_129,1,348.15,0.05
ITM_7960,ORD_13999,PRD_131,2,479.39,0.0
ITM_7961,ORD_13999,PRD_129,1,348.15,0.05
ITM_7962,ORD_14000,PRD_118,1,247.2,0.05
ITM_7963,ORD_14001,PRD_138,2,106.49,0.0
ITM_7964,ORD_14001,PRD_115,2,416.58,0.0
ITM_7965,ORD_14001,PRD_103,1,370.74,0.0
ITM_7966,ORD_14002,PRD_114,2,425.06,0.0
ITM_7967,ORD_14002,PRD_128,1,274.02,0.2
ITM_7968,ORD_14003,PRD_121,2,276.8,0.0
ITM_7969,ORD_14004,PRD_112,1,324.51,0.2
ITM_7970,ORD_14005,PRD_107,1,140.95,0.05
ITM_7971,ORD_14006,PRD_145,2,243.68,0.2
ITM_7972,ORD_14006,PRD_132,2,475.04,0.0
ITM_7973,ORD_14007,PRD_119,1,38.34,0.0
ITM_7974,ORD_14007,PRD_105,2,440.05,0.0
ITM_7975,ORD_14008,PRD_135,1,449.86,0.1
ITM_7976,ORD_14009,PRD_107,1,140.95,0.0
ITM_7977,ORD_14009,PRD_150,1,32.57,0.0
ITM_7978,ORD_14009,PRD_130,1,319.15,0.0
ITM_7979,ORD_14010,PRD_145,2,243.68,0.0
ITM_7980,ORD_14010,PRD_150,1,32.57,0.0
ITM_7981,ORD_14010,PRD_114,2,425.06,0.0
ITM_7982,ORD_14011,PRD_114,2,425.06,0.0
ITM_7983,ORD_14012,PRD_146,1,234.53,0.05
ITM_7984,ORD_14013,PRD_130,2,319.15,0.0
ITM_7985,ORD_14014,PRD_112,1,324.51,0.0
ITM_7986,ORD_14015,PRD_124,2,425.13,0.0
ITM_7987,ORD_14015,PRD_145,2,243.68,0.1
ITM_7988,ORD_14016,PRD_140,1,234.89,0.0
ITM_7989,ORD_14016,PRD_125,2,82.01,0.0
ITM_7990,ORD_14016,PRD_127,2,406.83,0.0
ITM_7991,ORD_14017,PRD_121,1,276.8,0.1
ITM_7992,ORD_14017,PRD_119,2,38.34,0.0
ITM_7993,ORD_14018,PRD_146,1,234.53,0.2
ITM_7994,ORD_14018,PRD_122,1,390.69,0.05
ITM_7995,ORD_14019,PRD_117,1,357.97,0.0
ITM_7996,ORD_14020,PRD_120,1,127.19,0.0
ITM_7997,ORD_14021,PRD_111,2,177.48,0.0
ITM_7998,ORD_14021,PRD_108,1,488.25,0.0
ITM_7999,ORD_14021,PRD_130,2,319.15,0.0
ITM_8000,ORD_14022,PRD_126,1,200.2,0.1
ITM_8001,ORD_14022,PRD_145,2,243.68,0.0
ITM_8002,ORD_14022,PRD_149,2,194.72,0.0
ITM_8003,ORD_14023,PRD_113,1,334.87,0.2
ITM_8004,ORD_14023,PRD_146,2,234.53,0.0
ITM_8005,ORD_14024,PRD_136,2,490.78,0.0
ITM_8006,ORD_14024,PRD_136,1,490.78,0.0
ITM_8007,ORD_14025,PRD_136,2,490.78,0.05
ITM_8008,ORD_14025,PRD_116,1,205.02,0.0
ITM_8009,ORD_14025,PRD_102,1,70.94,0.05
ITM_8010,ORD_14026,PRD_126,2,200.2,0.0
ITM_8011,ORD_14026,PRD_134,1,91.22,0.0
ITM_8012,ORD_14026,PRD_107,1,140.95,0.2
ITM_8013,ORD_14027,PRD_137,1,202.01,0.0
ITM_8014,ORD_14028,PRD_141,2,490.78,0.0
ITM_8015,ORD_14028,PRD_140,1,234.89,0.1
ITM_8016,ORD_14028,PRD_131,2,479.39,0.0
ITM_8017,ORD_14029,PRD_118,2,247.2,0.0
ITM_8018,ORD_14029,PRD_119,2,38.34,0.0
ITM_8019,ORD_14030,PRD_113,2,334.87,0.0
ITM_8020,ORD_14030,PRD_106,2,342.0,0.0
ITM_8021,ORD_14031,PRD_112,1,324.51,0.05
ITM_8022,ORD_14031,PRD_102,1,70.94,0.0
ITM_8023,ORD_14031,PRD_115,2,416.58,0.0
ITM_8024,ORD_14032,PRD_106,1,342.0,0.0
ITM_8025,ORD_14032,PRD_123,1,105.96,0.0
ITM_8026,ORD_14032,PRD_147,1,286.89,0.0
ITM_8027,ORD_14033,PRD_117,1,357.97,0.0
ITM_8028,ORD_14033,PRD_114,1,425.06,0.0
ITM_8029,ORD_14033,PRD_137,2,202.01,0.2
ITM_8030,ORD_14034,PRD_115,2,416.58,0.0
ITM_8031,ORD_14034,PRD_144,2,483.86,0.0
ITM_8032,ORD_14035,PRD_150,1,32.57,0.0
ITM_8033,ORD_14035,PRD_134,2,91.22,0.2
ITM_8034,ORD_14035,PRD_138,1,106.49,0.05
ITM_8035,ORD_14036,PRD_115,2,416.58,0.0
ITM_8036,ORD_14037,PRD_134,2,91.22,0.05
ITM_8037,ORD_14037,PRD_110,1,68.9,0.0
ITM_8038,ORD_14037,PRD_148,1,15.93,0.0
ITM_8039,ORD_14038,PRD_131,2,479.39,0.0
ITM_8040,ORD_14038,PRD_119,1,38.34,0.0
ITM_8041,ORD_14039,PRD_126,2,200.2,0.0
ITM_8042,ORD_14040,PRD_130,2,319.15,0.0
ITM_8043,ORD_14041,PRD_146,1,234.53,0.0
ITM_8044,ORD_14041,PRD_110,1,68.9,0.0
ITM_8045,ORD_14041,PRD_129,1,348.15,0.0
ITM_8046,ORD_14042,PRD_104,2,301.61,0.0
ITM_8047,ORD_14042,PRD_111,1,177.48,0.05
ITM_8048,ORD_14043,PRD_122,1,390.69,0.05
ITM_8049,ORD_14043,PRD_113,1,334.87,0.0
ITM_8050,ORD_14043,PRD_120,1,127.19,0.2
ITM_8051,ORD_14044,PRD_110,1,68.9,0.0
ITM_8052,ORD_14044,PRD_134,1,91.22,0.0
ITM_8053,ORD_14045,PRD_135,2,449.86,0.0
ITM_8054,ORD_14045,PRD_105,1,440.05,0.2
ITM_8055,ORD_14046,PRD_105,1,440.05,0.0
ITM_8056,ORD_14046,PRD_102,2,70.94,0.0
ITM_8057,ORD_14047,PRD_126,2,200.2,0.2
ITM_8058,ORD_14048,PRD_124,2,425.13,0.0
ITM_8059,ORD_14048,PRD_141,2,490.78,0.05
ITM_8060,ORD_14049,PRD_113,1,334.87,0.0
ITM_8061,ORD_14049,PRD_141,2,490.78,0.0
ITM_8062,ORD_14049,PRD_146,2,234.53,0.1
ITM_8063,ORD_14050,PRD_105,1,440.05,0.0
ITM_8064,ORD_14050,PRD_117,2,357.97,0.0
ITM_8065,ORD_14051,PRD_150,2,32.57,0.05
ITM_8066,ORD_14051,PRD_129,1,348.15,0.0
ITM_8067,ORD_14051,PRD_132,1,475.04,0.0
ITM_8068,ORD_14052,PRD_149,2,194.72,0.0
ITM_8069,ORD_14052,PRD_128,2,274.02,0.0
ITM_8070,ORD_14052,PRD_130,2,319.15,0.1
ITM_8071,ORD_14053,PRD_136,1,490.78,0.0
ITM_8072,ORD_14053,PRD_103,2,370.74,0.0
ITM_8073,ORD_14053,PRD_125,2,82.01,0.0
ITM_8074,ORD_14054,PRD_102,1,70.94,0.2
ITM_8075,ORD_14054,PRD_138,2,106.49,0.1
ITM_8076,ORD_14054,PRD_122,1,390.69,0.0
ITM_8077,ORD_14055,PRD_117,2,357.97,0.0
ITM_8078,ORD_14055,PRD_101,2,195.76,0.0
ITM_8079,ORD_14056,PRD_149,1,194.72,0.0
ITM_8080,ORD_14057,PRD_140,1,234.89,0.0
ITM_8081,ORD_14057,PRD_133,2,277.96,0.0
ITM_8082,ORD_14057,PRD_150,2,32.57,0.0
ITM_8083,ORD_14058,PRD_123,2,105.96,0.0
ITM_8084,ORD_14058,PRD_136,2,490.78,0.0
ITM_8085,ORD_14058,PRD_138,2,106.49,0.0
ITM_8086,ORD_14059,PRD_102,2,70.94,0.05
ITM_8087,ORD_14060,PRD_107,2,140.95,0.05
ITM_8088,ORD_14060,PRD_133,1,277.96,0.0
ITM_8089,ORD_14060,PRD_111,2,177.48,0.2
ITM_8090,ORD_14061,PRD_139,1,490.76,0.0
ITM_8091,ORD_14061,PRD_105,1,440.05,0.0
ITM_8092,ORD_14061,PRD_144,2,483.86,0.0
ITM_8093,ORD_14062,PRD_134,1,91.22,0.0
ITM_8094,ORD_14063,PRD_136,1,490.78,0.0
ITM_8095,ORD_14063,PRD_130,2,319.15,0.05
ITM_8096,ORD_14063,PRD_138,2,106.49,0.05
ITM_8097,ORD_14064,PRD_120,1,127.19,0.0
ITM_8098,ORD_14065,PRD_102,2,70.94,0.0
ITM_8099,ORD_14066,PRD_103,1,370.74,0.1
ITM_8100,ORD_14066,PRD_139,2,490.76,0.0
ITM_8101,ORD_14067,PRD_145,2,243.68,0.1
ITM_8102,ORD_14067,PRD_148,1,15.93,0.0
ITM_8103,ORD_14067,PRD_118,1,247.2,0.0
ITM_8104,ORD_14068,PRD_147,2,286.89,0.05
ITM_8105,ORD_14068,PRD_107,1,140.95,0.0
ITM_8106,ORD_14069,PRD_109,1,47.43,0.05
ITM_8107,ORD_14070,PRD_146,2,234.53,0.0
ITM_8108,ORD_14070,PRD_105,2,440.05,0.0
ITM_8109,ORD_14070,PRD_120,2,127.19,0.0
ITM_8110,ORD_14071,PRD_101,2,195.76,0.05
ITM_8111,ORD_14071,PRD_124,2,425.13,0.0
ITM_8112,ORD_14071,PRD_130,1,319.15,0.0
ITM_8113,ORD_14072,PRD_101,2,195.76,0.0
ITM_8114,ORD_14073,PRD_112,2,324.51,0.0
ITM_8115,ORD_14073,PRD_137,1,202.01,0.0
ITM_8116,ORD_14073,PRD_129,1,348.15,0.0
ITM_8117,ORD_14074,PRD_122,1,390.69,0.0
ITM_8118,ORD_14074,PRD_108,2,488.25,0.0
ITM_8119,ORD_14074,PRD_123,1,105.96,0.0
ITM_8120,ORD_14075,PRD_119,2,38.34,0.05
ITM_8121,ORD_14075,PRD_101,1,195.76,0.0
ITM_8122,ORD_14075,PRD_123,2,105.96,0.2
ITM_8123,ORD_14076,PRD_127,2,406.83,0.0
ITM_8124,ORD_14076,PRD_142,2,368.74,0.0
ITM_8125,ORD_14076,PRD_105,2,440.05,0.0
ITM_8126,ORD_14077,PRD_134,1,91.22,0.0
ITM_8127,ORD_14077,PRD_115,1,416.58,0.0
ITM_8128,ORD_14078,PRD_121,1,276.8,0.0
ITM_8129,ORD_14078,PRD_120,1,127.19,0.0
ITM_8130,ORD_14078,PRD_106,1,342.0,0.05
ITM_8131,ORD_14079,PRD_140,2,234.89,0.05
ITM_8132,ORD_14080,PRD_144,2,483.86,0.05
ITM_8133,ORD_14080,PRD_123,1,105.96,0.0
ITM_8134,ORD_14080,PRD_107,1,140.95,0.05
ITM_8135,ORD_14081,PRD_102,2,70.94,0.0
ITM_8136,ORD_14081,PRD_126,2,200.2,0.0
ITM_8137,ORD_14082,PRD_130,2,319.15,0.0
ITM_8138,ORD_14082,PRD_110,2,68.9,0.1
ITM_8139,ORD_14082,PRD_119,1,38.34,0.1
ITM_8140,ORD_14083,PRD_147,2,286.89,0.0
ITM_8141,ORD_14084,PRD_123,2,105.96,0.0
ITM_8142,ORD_14084,PRD_127,1,406.83,0.0
ITM_8143,ORD_14085,PRD_105,1,440.05,0.05
ITM_8144,ORD_14085,PRD_112,2,324.51,0.05
ITM_8145,ORD_14085,PRD_137,2,202.01,0.0
ITM_8146,ORD_14086,PRD_133,2,277.96,0.05
ITM_8147,ORD_14086,PRD_150,2,32.57,0.1
ITM_8148,ORD_14086,PRD_112,2,324.51,0.05
ITM_8149,ORD_14087,PRD_113,1,334.87,0.1
ITM_8150,ORD_14087,PRD_106,2,342.0,0.0
ITM_8151,ORD_14087,PRD_135,2,449.86,0.05
ITM_8152,ORD_14088,PRD_147,1,286.89,0.0
ITM_8153,ORD_14089,PRD_111,1,177.48,0.0
ITM_8154,ORD_14090,PRD_113,1,334.87,0.0
ITM_8155,ORD_14090,PRD_137,1,202.01,0.0
ITM_8156,ORD_14090,PRD_134,1,91.22,0.0
ITM_8157,ORD_14091,PRD_103,2,370.74,0.0
ITM_8158,ORD_14091,PRD_150,1,32.57,0.0
ITM_8159,ORD_14092,PRD_125,2,82.01,0.05
ITM_8160,ORD_14092,PRD_126,2,200.2,0.0
ITM_8161,ORD_14092,PRD_116,2,205.02,0.0
ITM_8162,ORD_14093,PRD_126,1,200.2,0.0
ITM_8163,ORD_14093,PRD_110,2,68.9,0.0
ITM_8164,ORD_14093,PRD_145,2,243.68,0.05
ITM_8165,ORD_14094,PRD_120,1,127.19,0.2
ITM_8166,ORD_14094,PRD_131,1,479.39,0.05
ITM_8167,ORD_14094,PRD_105,2,440.05,0.05
ITM_8168,ORD_14095,PRD_105,1,440.05,0.1
ITM_8169,ORD_14095,PRD_135,1,449.86,0.0
ITM_8170,ORD_14096,PRD_125,1,82.01,0.0
ITM_8171,ORD_14096,PRD_143,1,480.47,0.0
ITM_8172,ORD_14096,PRD_114,2,425.06,0.0
ITM_8173,ORD_14097,PRD_111,1,177.48,0.05
ITM_8174,ORD_14097,PRD_121,2,276.8,0.0
ITM_8175,ORD_14097,PRD_137,2,202.01,0.05
ITM_8176,ORD_14098,PRD_115,2,416.58,0.0
ITM_8177,ORD_14098,PRD_130,2,319.15,0.05
ITM_8178,ORD_14099,PRD_130,2,319.15,0.05
ITM_8179,ORD_14099,PRD_147,2,286.89,0.0
ITM_8180,ORD_14099,PRD_131,2,479.39,0.0
ITM_8181,ORD_14100,PRD_144,1,483.86,0.0
ITM_8182,ORD_14101,PRD_136,1,490.78,0.2
ITM_8183,ORD_14101,PRD_120,1,127.19,0.0
ITM_8184,ORD_14102,PRD_102,1,70.94,0.0
ITM_8185,ORD_14102,PRD_142,2,368.74,0.0
ITM_8186,ORD_14102,PRD_121,2,276.8,0.0
ITM_8187,ORD_14103,PRD_118,1,247.2,0.05
ITM_8188,ORD_14103,PRD_148,1,15.93,0.0
ITM_8189,ORD_14103,PRD_105,2,440.05,0.05
ITM_8190,ORD_14104,PRD_128,2,274.02,0.0
ITM_8191,ORD_14105,PRD_143,1,480.47,0.0
ITM_8192,ORD_14105,PRD_102,2,70.94,0.0
ITM_8193,ORD_14105,PRD_122,2,390.69,0.1
ITM_8194,ORD_14106,PRD_121,1,276.8,0.0
ITM_8195,ORD_14107,PRD_116,1,205.02,0.0
ITM_8196,ORD_14107,PRD_137,1,202.01,0.0
ITM_8197,ORD_14107,PRD_116,2,205.02,0.0
ITM_8198,ORD_14108,PRD_130,1,319.15,0.0
ITM_8199,ORD_14108,PRD_142,1,368.74,0.0
ITM_8200,ORD_14109,PRD_150,1,32.57,0.0
ITM_8201,ORD_14110,PRD_126,2,200.2,0.0
ITM_8202,ORD_14110,PRD_110,2,68.9,0.05
ITM_8203,ORD_14111,PRD_112,2,324.51,0.1
ITM_8204,ORD_14111,PRD_121,1,276.8,0.05
ITM_8205,ORD_14112,PRD_109,1,47.43,0.0
ITM_8206,ORD_14113,PRD_137,1,202.01,0.05
ITM_8207,ORD_14113,PRD_117,2,357.97,0.1
ITM_8208,ORD_14113,PRD_149,2,194.72,0.05
ITM_8209,ORD_14114,PRD_120,1,127.19,0.0
ITM_8210,ORD_14114,PRD_112,1,324.51,0.05
ITM_8211,ORD_14115,PRD_145,2,243.68,0.2
ITM_8212,ORD_14115,PRD_109,2,47.43,0.05
ITM_8213,ORD_14116,PRD_123,2,105.96,0.2
ITM_8214,ORD_14116,PRD_102,1,70.94,0.05
ITM_8215,ORD_14116,PRD_132,1,475.04,0.05
ITM_8216,ORD_14117,PRD_109,1,47.43,0.0
ITM_8217,ORD_14117,PRD_133,2,277.96,0.0
ITM_8218,ORD_14118,PRD_111,1,177.48,0.0
ITM_8219,ORD_14118,PRD_122,1,390.69,0.0
ITM_8220,ORD_14119,PRD_142,1,368.74,0.0
ITM_8221,ORD_14119,PRD_130,2,319.15,0.0
ITM_8222,ORD_14119,PRD_149,1,194.72,0.0
ITM_8223,ORD_14120,PRD_129,1,348.15,0.0
ITM_8224,ORD_14121,PRD_136,1,490.78,0.05
ITM_8225,ORD_14121,PRD_142,1,368.74,0.0
ITM_8226,ORD_14121,PRD_130,2,319.15,0.0
ITM_8227,ORD_14122,PRD_128,2,274.02,0.2
ITM_8228,ORD_14123,PRD_126,2,200.2,0.0
ITM_8229,ORD_14123,PRD_129,2,348.15,0.0
ITM_8230,ORD_14124,PRD_146,1,234.53,0.0
ITM_8231,ORD_14125,PRD_101,2,195.76,0.0
ITM_8232,ORD_14125,PRD_150,2,32.57,0.0
ITM_8233,ORD_14126,PRD_128,2,274.02,0.0
ITM_8234,ORD_14126,PRD_108,1,488.25,0.05
ITM_8235,ORD_14126,PRD_129,1,348.15,0.1
ITM_8236,ORD_14127,PRD_127,1,406.83,0.0
ITM_8237,ORD_14128,PRD_108,1,488.25,0.05
ITM_8238,ORD_14129,PRD_107,2,140.95,0.05
ITM_8239,ORD_14130,PRD_139,1,490.76,0.0
ITM_8240,ORD_14130,PRD_125,2,82.01,0.0
ITM_8241,ORD_14130,PRD_125,2,82.01,0.0
ITM_8242,ORD_14131,PRD_130,2,319.15,0.1
ITM_8243,ORD_14131,PRD_121,1,276.8,0.0
ITM_8244,ORD_14131,PRD_121,2,276.8,0.0
ITM_8245,ORD_14132,PRD_144,2,483.86,0.0
ITM_8246,ORD_14132,PRD_130,1,319.15,0.0
ITM_8247,ORD_14133,PRD_103,1,370.74,0.0
ITM_8248,ORD_14134,PRD_106,1,342.0,0.2
ITM_8249,ORD_14134,PRD_127,2,406.83,0.0
ITM_8250,ORD_14134,PRD_107,2,140.95,0.0
ITM_8251,ORD_14135,PRD_142,1,368.74,0.0
ITM_8252,ORD_14135,PRD_140,1,234.89,0.0
ITM_8253,ORD_14135,PRD_127,1,406.83,0.0
ITM_8254,ORD_14136,PRD_135,2,449.86,0.0
ITM_8255,ORD_14136,PRD_104,1,301.61,0.2
ITM_8256,ORD_14136,PRD_133,1,277.96,0.1
ITM_8257,ORD_14137,PRD_133,1,277.96,0.0
ITM_8258,ORD_14137,PRD_141,2,490.78,0.0
ITM_8259,ORD_14138,PRD_135,1,449.86,0.0
ITM_8260,ORD_14139,PRD_133,1,277.96,0.0
ITM_8261,ORD_14139,PRD_105,2,440.05,0.05
ITM_8262,ORD_14140,PRD_128,2,274.02,0.2
ITM_8263,ORD_14140,PRD_135,1,449.86,0.0
ITM_8264,ORD_14141,PRD_144,1,483.86,0.0
ITM_8265,ORD_14141,PRD_147,2,286.89,0.0
ITM_8266,ORD_14142,PRD_108,2,488.25,0.0
ITM_8267,ORD_14142,PRD_110,2,68.9,0.0
